ANO,MÊS,AEROPORTO DE ORIGEM (SIGLA),AEROPORTO DE ORIGEM (NOME),AEROPORTO DE DESTINO (NOME),NATUREZA
2025,2,SBGR,GUARULHOS,CASCAVEL,DOMÉSTICA
2025,2,SBGR,GUARULHOS,CAMPO GRANDE,DOMÉSTICA
2025,2,SBGR,GUARULHOS,CHAPECÓ,DOMÉSTICA
2025,2,SBGR,GUARULHOS,MANAUS,DOMÉSTICA
2025,2,SBGR,GUARULHOS,FOZ DO IGUAÇU,DOMÉSTICA
2025,2,SBGR,GUARULHOS,FLORIANÓPOLIS,DOMÉSTICA
2025,2,SBGR,GUARULHOS,FORTALEZA,DOMÉSTICA
2025,2,SBGR,GUARULHOS,GOIÂNIA,DOMÉSTICA
2025,2,SBGR,GUARULHOS,CRUZ,DOMÉSTICA
2025,2,SBGR,GUARULHOS,SANTA RITA,DOMÉSTICA
2025,2,SBGR,GUARULHOS,JUAZEIRO DO NORTE,DOMÉSTICA
2025,2,SBGR,GUARULHOS,MARINGÁ,DOMÉSTICA
2025,2,SBGR,GUARULHOS,RIO LARGO,DOMÉSTICA
2025,2,SBGR,GUARULHOS,NAVEGANTES,DOMÉSTICA
2025,2,SBGR,GUARULHOS,SANTO ÂNGELO,DOMÉSTICA
2025,2,SBGR,GUARULHOS,PASSO FUNDO,DOMÉSTICA
2025,2,SBGR,GUARULHOS,PELOTAS,DOMÉSTICA
2025,2,SBGR,GUARULHOS,PETROLINA,DOMÉSTICA
2025,2,SBGR,GUARULHOS,SÃO GONÇALO DO AMARANTE,DOMÉSTICA
2025,2,SBGR,GUARULHOS,SINOP,DOMÉSTICA
2025,2,SBGR,GUARULHOS,SÃO LUÍS,DOMÉSTICA
2025,2,SBGR,GUARULHOS,SÃO PAULO,DOMÉSTICA
2025,2,SBGR,GUARULHOS,SÃO JOSÉ DO RIO PRETO,DOMÉSTICA
2025,2,SBGR,GUARULHOS,SALVADOR,DOMÉSTICA
2025,2,SBGR,GUARULHOS,TERESINA,DOMÉSTICA
2025,2,SBGR,GUARULHOS,VITÓRIA DA CONQUISTA,DOMÉSTICA
2025,2,SBGR,GUARULHOS,VITÓRIA,DOMÉSTICA
2025,2,SBGR,GUARULHOS,ASUNCIÓN,INTERNACIONAL
2025,2,SBGR,GUARULHOS,"MONTEVIDEO, MONTEVIDEO",INTERNACIONAL
2025,2,SBGR,GUARULHOS,"LE LAMENTIN, FORT-DE-FRANCE",INTERNACIONAL
2025,2,SBGR,GUARULHOS,"ORANJESTAD, ARUBA",INTERNACIONAL
2025,2,SBJE,CRUZ,RIO DE JANEIRO,DOMÉSTICA
2025,2,SBJE,CRUZ,GUARULHOS,DOMÉSTICA
2025,2,SBJE,CRUZ,CAMPINAS,DOMÉSTICA
2025,2,SBJP,SANTA RITA,"EZEIZA, BUENOS AIRES PROVINCE",INTERNACIONAL
2025,2,SBJP,SANTA RITA,BRASÍLIA,DOMÉSTICA
2025,2,SBJP,SANTA RITA,RIO DE JANEIRO,DOMÉSTICA
2025,2,SBJP,SANTA RITA,GUARULHOS,DOMÉSTICA
2025,2,SBJP,SANTA RITA,SALVADOR,DOMÉSTICA
2025,2,SBJU,JUAZEIRO DO NORTE,BRASÍLIA,DOMÉSTICA
2025,2,SBJU,JUAZEIRO DO NORTE,RIO DE JANEIRO,DOMÉSTICA
2025,2,SBJU,JUAZEIRO DO NORTE,GUARULHOS,DOMÉSTICA
2025,2,SBJV,JOINVILLE,SÃO PAULO,DOMÉSTICA
2025,2,SBKG,CAMPINA GRANDE,SÃO PAULO,DOMÉSTICA
2025,2,SBKG,CAMPINA GRANDE,SALVADOR,DOMÉSTICA
2025,2,SBLO,LONDRINA,MARINGÁ,DOMÉSTICA
2025,2,SBLO,LONDRINA,SÃO PAULO,DOMÉSTICA
2025,2,SBMA,MARABÁ,BRASÍLIA,DOMÉSTICA
2025,2,SBMG,MARINGÁ,GUARULHOS,DOMÉSTICA
2025,2,SBMG,MARINGÁ,SÃO PAULO,DOMÉSTICA
2025,2,SBMK,MONTES CLAROS,SÃO PAULO,DOMÉSTICA
2025,2,SBMO,RIO LARGO,"EZEIZA, BUENOS AIRES PROVINCE",INTERNACIONAL
2025,2,SBMO,RIO LARGO,BRASÍLIA,DOMÉSTICA
2025,2,SBMO,RIO LARGO,RIO DE JANEIRO,DOMÉSTICA
2025,2,SBMO,RIO LARGO,GUARULHOS,DOMÉSTICA
2025,2,SBMO,RIO LARGO,SANTA RITA,DOMÉSTICA
2025,2,SBMO,RIO LARGO,SALVADOR,DOMÉSTICA
2025,2,SBMQ,MACAPÁ,BRASÍLIA,DOMÉSTICA
2025,2,SBNF,NAVEGANTES,BRASÍLIA,DOMÉSTICA
2025,2,SBNF,NAVEGANTES,RIO DE JANEIRO,DOMÉSTICA
2025,2,SBNF,NAVEGANTES,GUARULHOS,DOMÉSTICA
2025,2,SBNF,NAVEGANTES,SÃO PAULO,DOMÉSTICA
2025,2,SBNM,SANTO ÂNGELO,SÃO JOSÉ DOS PINHAIS,DOMÉSTICA
2025,2,SBNM,SANTO ÂNGELO,GUARULHOS,DOMÉSTICA
2025,2,SBPA,PORTO ALEGRE,BRASÍLIA,DOMÉSTICA
2025,2,SBPF,PASSO FUNDO,GUARULHOS,DOMÉSTICA
2025,2,SBPF,PASSO FUNDO,SÃO PAULO,DOMÉSTICA
2025,2,SBPJ,PALMAS,BRASÍLIA,DOMÉSTICA
2025,2,SBPK,PELOTAS,GUARULHOS,DOMÉSTICA
2025,2,SBPL,PETROLINA,GUARULHOS,DOMÉSTICA
2025,2,SBPS,PORTO SEGURO,"EZEIZA, BUENOS AIRES PROVINCE",INTERNACIONAL
2025,2,SBPS,PORTO SEGURO,VITÓRIA,DOMÉSTICA
2025,2,SBPV,PORTO VELHO,BRASÍLIA,DOMÉSTICA
2025,2,SBRB,RIO BRANCO,BRASÍLIA,DOMÉSTICA
2025,2,SBRB,RIO BRANCO,CRUZEIRO DO SUL,DOMÉSTICA
2025,2,SBRB,RIO BRANCO,MANAUS,DOMÉSTICA
2025,2,SBRF,RECIFE,BUENOS AIRES,INTERNACIONAL
2025,2,SBRF,RECIFE,"EZEIZA, BUENOS AIRES PROVINCE",INTERNACIONAL
2025,2,SBRJ,RIO DE JANEIRO,BELÉM,DOMÉSTICA
2025,2,SBRJ,RIO DE JANEIRO,PORTO SEGURO,DOMÉSTICA
2025,2,SBRJ,RIO DE JANEIRO,SALVADOR,DOMÉSTICA
2025,2,SBRP,RIBEIRÃO PRETO,SÃO JOSÉ DOS CAMPOS,DOMÉSTICA
2025,2,SBRP,RIBEIRÃO PRETO,SÃO PAULO,DOMÉSTICA
2025,2,SBSG,SÃO GONÇALO DO AMARANTE,BUENOS AIRES,INTERNACIONAL
2025,2,SBSG,SÃO GONÇALO DO AMARANTE,"EZEIZA, BUENOS AIRES PROVINCE",INTERNACIONAL
2025,2,SBSG,SÃO GONÇALO DO AMARANTE,FORTALEZA,DOMÉSTICA
2025,2,SBSG,SÃO GONÇALO DO AMARANTE,RIO DE JANEIRO,DOMÉSTICA
2025,2,SBSG,SÃO GONÇALO DO AMARANTE,GUARULHOS,DOMÉSTICA
2025,2,SBSG,SÃO GONÇALO DO AMARANTE,SALVADOR,DOMÉSTICA
2025,2,SBSI,SINOP,GUARULHOS,DOMÉSTICA
2025,2,SBSJ,SÃO JOSÉ DOS CAMPOS,CONFINS,DOMÉSTICA
2025,2,SBSJ,SÃO JOSÉ DOS CAMPOS,RIO DE JANEIRO,DOMÉSTICA
2025,2,SBSJ,SÃO JOSÉ DOS CAMPOS,SÃO JOSÉ DOS CAMPOS,DOMÉSTICA
2025,2,SBSJ,SÃO JOSÉ DOS CAMPOS,SÃO PAULO,DOMÉSTICA
2025,2,SBSL,SÃO LUÍS,BRASÍLIA,DOMÉSTICA
2025,2,SBSL,SÃO LUÍS,MANAUS,DOMÉSTICA
2025,2,SBSL,SÃO LUÍS,GUARULHOS,DOMÉSTICA
2025,2,SBSL,SÃO LUÍS,SALVADOR,DOMÉSTICA
2025,2,SBSN,SANTARÉM,BRASÍLIA,DOMÉSTICA
2025,2,SBSN,SANTARÉM,SÃO PAULO,DOMÉSTICA
2025,2,SBSP,SÃO PAULO,ARACAJU,DOMÉSTICA
2025,2,SBSP,SÃO PAULO,ARAÇATUBA,DOMÉSTICA
2025,2,SBSP,SÃO PAULO,CAMPO GRANDE,DOMÉSTICA
2025,2,SBSP,SÃO PAULO,CHAPECÓ,DOMÉSTICA
2025,2,SBSP,SÃO PAULO,CALDAS NOVAS,DOMÉSTICA
2025,2,SBSP,SÃO PAULO,CAXIAS DO SUL,DOMÉSTICA
2025,2,SBSP,SÃO PAULO,VÁRZEA GRANDE,DOMÉSTICA
2025,2,SBSP,SÃO PAULO,BONITO,DOMÉSTICA
2025,2,SBSP,SÃO PAULO,PRESIDENTE PRUDENTE,DOMÉSTICA
2025,2,SBSP,SÃO PAULO,FOZ DO IGUAÇU,DOMÉSTICA
2025,2,SBSP,SÃO PAULO,GOIÂNIA,DOMÉSTICA
2025,2,SBSP,SÃO PAULO,JOINVILLE,DOMÉSTICA
2025,2,SBSP,SÃO PAULO,CAMPINA GRANDE,DOMÉSTICA
2025,2,SBSP,SÃO PAULO,LONDRINA,DOMÉSTICA
2025,2,SBSP,SÃO PAULO,MARINGÁ,DOMÉSTICA
2025,2,SBSP,SÃO PAULO,MONTES CLAROS,DOMÉSTICA
2025,2,SBSP,SÃO PAULO,NAVEGANTES,DOMÉSTICA
2025,2,SBSP,SÃO PAULO,PASSO FUNDO,DOMÉSTICA
2025,2,SBSP,SÃO PAULO,RIBEIRÃO PRETO,DOMÉSTICA
2025,2,SBSP,SÃO PAULO,SÃO JOSÉ DO RIO PRETO,DOMÉSTICA
2025,2,SBSP,SÃO PAULO,SALVADOR,DOMÉSTICA
2025,2,SBSP,SÃO PAULO,UBERLÂNDIA,DOMÉSTICA
2025,2,SBSP,SÃO PAULO,UBERABA,DOMÉSTICA
2025,2,SBSP,SÃO PAULO,GOIANÁ,DOMÉSTICA
2025,2,SBSR,SÃO JOSÉ DO RIO PRETO,GUARULHOS,DOMÉSTICA
2025,2,SBSR,SÃO JOSÉ DO RIO PRETO,SÃO PAULO,DOMÉSTICA
2025,2,SBSV,SALVADOR,"EZEIZA, BUENOS AIRES PROVINCE",INTERNACIONAL
2025,2,SBSV,SALVADOR,BRASÍLIA,DOMÉSTICA
2025,2,SBSV,SALVADOR,GOIÂNIA,DOMÉSTICA
2025,2,SBSV,SALVADOR,GUARULHOS,DOMÉSTICA
2025,2,SBSV,SALVADOR,SANTA RITA,DOMÉSTICA
2025,2,SBSV,SALVADOR,CAMPINA GRANDE,DOMÉSTICA
2025,2,SBSV,SALVADOR,RIO LARGO,DOMÉSTICA
2025,2,SBSV,SALVADOR,SÃO GONÇALO DO AMARANTE,DOMÉSTICA
2025,2,SBSV,SALVADOR,SÃO LUÍS,DOMÉSTICA
2025,2,SBSV,SALVADOR,SÃO PAULO,DOMÉSTICA
2025,2,SBTE,TERESINA,BRASÍLIA,DOMÉSTICA
2025,2,SBTE,TERESINA,GUARULHOS,DOMÉSTICA
2025,2,SBTE,TERESINA,SÃO LUÍS,DOMÉSTICA
2025,2,SBUL,UBERLÂNDIA,SÃO PAULO,DOMÉSTICA
2025,2,SBUR,UBERABA,SÃO PAULO,DOMÉSTICA
2025,2,SBVC,VITÓRIA DA CONQUISTA,GUARULHOS,DOMÉSTICA
2025,2,SBVT,VITÓRIA,BRASÍLIA,DOMÉSTICA
2025,2,SBVT,VITÓRIA,GUARULHOS,DOMÉSTICA
2025,2,SBVT,VITÓRIA,PORTO SEGURO,DOMÉSTICA
2025,2,SBVT,VITÓRIA,SÃO PAULO,DOMÉSTICA
2025,2,SBVT,VITÓRIA,SALVADOR,DOMÉSTICA
2025,2,SBZM,GOIANÁ,SÃO PAULO,DOMÉSTICA
2025,2,SGAS,ASUNCIÓN,GUARULHOS,INTERNACIONAL
2025,2,SKBO,BOGOTÁ,"EZEIZA, BUENOS AIRES PROVINCE",INTERNACIONAL
2025,2,SKBO,BOGOTÁ,BRASÍLIA,INTERNACIONAL
2025,2,SMJP,ZANDERIJ,BELÉM,INTERNACIONAL
2025,2,SUMU,"MONTEVIDEO, MONTEVIDEO",RIO DE JANEIRO,INTERNACIONAL
2025,2,SUMU,"MONTEVIDEO, MONTEVIDEO",GUARULHOS,INTERNACIONAL
2025,2,SVMI,"MAIQUETÍA, VARGAS (NEAR CARACAS)",BOA VISTA,INTERNACIONAL
2025,2,TFFF,"LE LAMENTIN, FORT-DE-FRANCE",MANAUS,INTERNACIONAL
2025,2,TNCA,"ORANJESTAD, ARUBA",GUARULHOS,INTERNACIONAL
2025,3,KBFI,"SEATTLE, WASHINGTON",PUNTA CANA,INTERNACIONAL
2025,3,KBFI,"SEATTLE, WASHINGTON",CONFINS,INTERNACIONAL
2025,3,KMCO,"ORLANDO, FLORIDA",BRASÍLIA,INTERNACIONAL
2025,3,KMCO,"ORLANDO, FLORIDA",FORTALEZA,INTERNACIONAL
2025,3,KMCO,"ORLANDO, FLORIDA",GOIÂNIA,INTERNACIONAL
2025,3,KMIA,"MIAMI, FLORIDA",BRASÍLIA,INTERNACIONAL
2025,3,KMIA,"MIAMI, FLORIDA",FORTALEZA,INTERNACIONAL
2025,3,MDPC,PUNTA CANA,CONFINS,INTERNACIONAL
2025,3,MMUN,CANCUN/INTL,BRASÍLIA,INTERNACIONAL
2025,3,MROC,SAN JOSE/JUAN SANTAMARIA,MANAUS,INTERNACIONAL
2025,3,MROC,SAN JOSE/JUAN SANTAMARIA,GUARULHOS,INTERNACIONAL
2025,3,SABE,BUENOS AIRES,CONFINS,INTERNACIONAL
2025,3,SABE,BUENOS AIRES,RECIFE,INTERNACIONAL
2025,3,SABE,BUENOS AIRES,SÃO GONÇALO DO AMARANTE,INTERNACIONAL
2025,3,SAEZ,"EZEIZA, BUENOS AIRES PROVINCE","ROSARIO, SANTA FE PROVINCE",INTERNACIONAL
2025,3,SAEZ,"EZEIZA, BUENOS AIRES PROVINCE",BUENOS AIRES,INTERNACIONAL
2025,3,SAEZ,"EZEIZA, BUENOS AIRES PROVINCE","EZEIZA, BUENOS AIRES PROVINCE",INTERNACIONAL
2025,3,SAEZ,"EZEIZA, BUENOS AIRES PROVINCE",BRASÍLIA,INTERNACIONAL
2025,3,SAEZ,"EZEIZA, BUENOS AIRES PROVINCE",CONFINS,INTERNACIONAL
2025,3,SAEZ,"EZEIZA, BUENOS AIRES PROVINCE",FORTALEZA,INTERNACIONAL
2025,3,SAEZ,"EZEIZA, BUENOS AIRES PROVINCE",SANTA RITA,INTERNACIONAL
2025,3,SAEZ,"EZEIZA, BUENOS AIRES PROVINCE",RIO LARGO,INTERNACIONAL
2025,3,SAEZ,"EZEIZA, BUENOS AIRES PROVINCE",PORTO SEGURO,INTERNACIONAL
2025,3,SAEZ,"EZEIZA, BUENOS AIRES PROVINCE",RECIFE,INTERNACIONAL
2025,3,SAEZ,"EZEIZA, BUENOS AIRES PROVINCE",SÃO GONÇALO DO AMARANTE,INTERNACIONAL
2025,3,SAEZ,"EZEIZA, BUENOS AIRES PROVINCE",SALVADOR,INTERNACIONAL
2025,3,SAME,"MENDOZA, MENDOZA PROVINCE",GUARULHOS,INTERNACIONAL
2025,3,SBAR,ARACAJU,RIO DE JANEIRO,DOMÉSTICA
2025,3,SBAR,ARACAJU,GUARULHOS,DOMÉSTICA
2025,3,SBAR,ARACAJU,SÃO PAULO,DOMÉSTICA
2025,3,SBAU,ARAÇATUBA,SÃO PAULO,DOMÉSTICA
2025,3,SBBE,BELÉM,RIO DE JANEIRO,DOMÉSTICA
2025,3,SBBE,BELÉM,ZANDERIJ,INTERNACIONAL
2025,3,SBBR,BRASÍLIA,"ORLANDO, FLORIDA",INTERNACIONAL
2025,3,SBBR,BRASÍLIA,"MIAMI, FLORIDA",INTERNACIONAL
2025,3,SBBR,BRASÍLIA,CANCUN/INTL,INTERNACIONAL
2025,3,SBBR,BRASÍLIA,"EZEIZA, BUENOS AIRES PROVINCE",INTERNACIONAL
2025,3,SBBR,BRASÍLIA,BOA VISTA,DOMÉSTICA
2025,3,SBBR,BRASÍLIA,SÃO JOSÉ DOS PINHAIS,DOMÉSTICA
2025,3,SBBR,BRASÍLIA,CAXIAS DO SUL,DOMÉSTICA
2025,3,SBBR,BRASÍLIA,CRUZEIRO DO SUL,DOMÉSTICA
2025,3,SBBR,BRASÍLIA,MANAUS,DOMÉSTICA
2025,3,SBBR,BRASÍLIA,FLORIANÓPOLIS,DOMÉSTICA
2025,3,SBBR,BRASÍLIA,FORTALEZA,DOMÉSTICA
2025,3,SBBR,BRASÍLIA,GUARULHOS,DOMÉSTICA
2025,3,SBBR,BRASÍLIA,SANTA RITA,DOMÉSTICA
2025,3,SBBR,BRASÍLIA,MARABÁ,DOMÉSTICA
2025,3,SBBR,BRASÍLIA,RIO LARGO,DOMÉSTICA
2025,3,SBBR,BRASÍLIA,MACAPÁ,DOMÉSTICA
2025,3,SBBR,BRASÍLIA,PORTO ALEGRE,DOMÉSTICA
2025,3,SBBR,BRASÍLIA,PALMAS,DOMÉSTICA
2025,3,SBBR,BRASÍLIA,PORTO VELHO,DOMÉSTICA
2025,3,SBBR,BRASÍLIA,RIO BRANCO,DOMÉSTICA
2025,3,SBBR,BRASÍLIA,SÃO LUÍS,DOMÉSTICA
2025,3,SBBR,BRASÍLIA,SANTARÉM,DOMÉSTICA
2025,3,SBBR,BRASÍLIA,SALVADOR,DOMÉSTICA
2025,3,SBBR,BRASÍLIA,TERESINA,DOMÉSTICA
2025,3,SBBR,BRASÍLIA,BOGOTÁ,INTERNACIONAL
2025,3,SBBV,BOA VISTA,BRASÍLIA,DOMÉSTICA
2025,3,SBCA,CASCAVEL,GUARULHOS,DOMÉSTICA
2025,3,SBCF,CONFINS,"EZEIZA, BUENOS AIRES PROVINCE",INTERNACIONAL
2025,3,SBCF,CONFINS,SÃO JOSÉ DOS CAMPOS,DOMÉSTICA
2025,3,SBCG,CAMPO GRANDE,GUARULHOS,DOMÉSTICA
2025,3,SBCG,CAMPO GRANDE,SÃO PAULO,DOMÉSTICA
2025,3,SBCH,CHAPECÓ,GUARULHOS,DOMÉSTICA
2025,3,SBCH,CHAPECÓ,SÃO PAULO,DOMÉSTICA
2025,3,SBCN,CALDAS NOVAS,SÃO PAULO,DOMÉSTICA
2025,3,SBCT,SÃO JOSÉ DOS PINHAIS,BRASÍLIA,DOMÉSTICA
2025,3,SBCT,SÃO JOSÉ DOS PINHAIS,SALVADOR,DOMÉSTICA
2025,3,SBCX,CAXIAS DO SUL,FOZ DO IGUAÇU,DOMÉSTICA
2025,3,SBCX,CAXIAS DO SUL,RIO DE JANEIRO,DOMÉSTICA
2025,3,SBCX,CAXIAS DO SUL,SÃO PAULO,DOMÉSTICA
2025,3,SBCY,VÁRZEA GRANDE,SÃO PAULO,DOMÉSTICA
2025,3,SBCZ,CRUZEIRO DO SUL,BRASÍLIA,DOMÉSTICA
2025,3,SBCZ,CRUZEIRO DO SUL,RIO BRANCO,DOMÉSTICA
2025,3,SBDB,BONITO,SÃO PAULO,DOMÉSTICA
2025,3,SBDN,PRESIDENTE PRUDENTE,SÃO PAULO,DOMÉSTICA
2025,3,SBEG,MANAUS,BRASÍLIA,DOMÉSTICA
2025,3,SBEG,MANAUS,RIO DE JANEIRO,DOMÉSTICA
2025,3,SBEG,MANAUS,GUARULHOS,DOMÉSTICA
2025,3,SBEG,MANAUS,RIO BRANCO,DOMÉSTICA
2025,3,SBFI,FOZ DO IGUAÇU,RIO DE JANEIRO,DOMÉSTICA
2025,3,SBFI,FOZ DO IGUAÇU,SÃO PAULO,DOMÉSTICA
2025,3,SBFL,FLORIANÓPOLIS,BRASÍLIA,DOMÉSTICA
2025,3,SBFL,FLORIANÓPOLIS,FLORIANÓPOLIS,DOMÉSTICA
2025,3,SBFL,FLORIANÓPOLIS,RIO DE JANEIRO,DOMÉSTICA
2025,3,SBFL,FLORIANÓPOLIS,PORTO ALEGRE,DOMÉSTICA
2025,3,SBFL,FLORIANÓPOLIS,SÃO PAULO,DOMÉSTICA
2025,3,SBFZ,FORTALEZA,"ORLANDO, FLORIDA",INTERNACIONAL
2025,3,SBFZ,FORTALEZA,"MIAMI, FLORIDA",INTERNACIONAL
2025,3,SBFZ,FORTALEZA,BUENOS AIRES,INTERNACIONAL
2025,3,SBFZ,FORTALEZA,"EZEIZA, BUENOS AIRES PROVINCE",INTERNACIONAL
2025,3,SBFZ,FORTALEZA,BRASÍLIA,DOMÉSTICA
2025,3,SBFZ,FORTALEZA,RIO DE JANEIRO,DOMÉSTICA
2025,3,SBFZ,FORTALEZA,SÃO LUÍS,DOMÉSTICA
2025,3,SBFZ,FORTALEZA,SALVADOR,DOMÉSTICA
2025,3,SBGL,RIO DE JANEIRO,ARACAJU,DOMÉSTICA
2025,3,SBGL,RIO DE JANEIRO,BELÉM,DOMÉSTICA
2025,3,SBGL,RIO DE JANEIRO,BRASÍLIA,DOMÉSTICA
2025,3,SBGL,RIO DE JANEIRO,CAXIAS DO SUL,DOMÉSTICA
2025,3,SBGL,RIO DE JANEIRO,MANAUS,DOMÉSTICA
2025,3,SBGL,RIO DE JANEIRO,FLORIANÓPOLIS,DOMÉSTICA
2025,3,SBGL,RIO DE JANEIRO,FORTALEZA,DOMÉSTICA
2025,3,SBGL,RIO DE JANEIRO,GOIÂNIA,DOMÉSTICA
2025,3,SBGL,RIO DE JANEIRO,GUARULHOS,DOMÉSTICA
2025,3,SBGL,RIO DE JANEIRO,SANTA RITA,DOMÉSTICA
2025,3,SBGL,RIO DE JANEIRO,RIO LARGO,DOMÉSTICA
2025,3,SBGL,RIO DE JANEIRO,NAVEGANTES,DOMÉSTICA
2025,3,SBGL,RIO DE JANEIRO,SÃO GONÇALO DO AMARANTE,DOMÉSTICA
2025,3,SBGL,RIO DE JANEIRO,SÃO JOSÉ DOS CAMPOS,DOMÉSTICA
2025,3,SBGL,RIO DE JANEIRO,SÃO PAULO,DOMÉSTICA
2025,3,SBGL,RIO DE JANEIRO,SALVADOR,DOMÉSTICA
2025,3,SBGL,RIO DE JANEIRO,VITÓRIA,DOMÉSTICA
2025,3,SBGL,RIO DE JANEIRO,"MONTEVIDEO, MONTEVIDEO",INTERNACIONAL
2025,3,SBGO,GOIÂNIA,GUARULHOS,DOMÉSTICA
2025,3,SBGO,GOIÂNIA,SÃO PAULO,DOMÉSTICA
2025,3,SBGO,GOIÂNIA,SALVADOR,DOMÉSTICA
2025,3,SBGR,GUARULHOS,SAN JOSE/JUAN SANTAMARIA,INTERNACIONAL
2025,3,SBGR,GUARULHOS,"CÓRDOBA, CÓRDOBA PROVINCE",INTERNACIONAL
2025,3,SBGR,GUARULHOS,"MENDOZA, MENDOZA PROVINCE",INTERNACIONAL
2025,3,SBGR,GUARULHOS,ARACAJU,DOMÉSTICA
2025,3,SBGR,GUARULHOS,BRASÍLIA,DOMÉSTICA
2025,3,SBGR,GUARULHOS,CASCAVEL,DOMÉSTICA
2025,3,SBGR,GUARULHOS,CAMPO GRANDE,DOMÉSTICA
2025,3,SBGR,GUARULHOS,CHAPECÓ,DOMÉSTICA
2025,3,SBGR,GUARULHOS,MANAUS,DOMÉSTICA
2025,3,SBGR,GUARULHOS,FOZ DO IGUAÇU,DOMÉSTICA
2025,3,SBGR,GUARULHOS,ILHÉUS,DOMÉSTICA
2025,3,SBGR,GUARULHOS,CRUZ,DOMÉSTICA
2025,3,SBGR,GUARULHOS,SANTA RITA,DOMÉSTICA
2025,3,SBGR,GUARULHOS,JUAZEIRO DO NORTE,DOMÉSTICA
2025,3,SBGR,GUARULHOS,MARINGÁ,DOMÉSTICA
2025,3,SBGR,GUARULHOS,RIO LARGO,DOMÉSTICA
2025,3,SBGR,GUARULHOS,NAVEGANTES,DOMÉSTICA
2025,3,SBGR,GUARULHOS,SANTO ÂNGELO,DOMÉSTICA
2025,3,SBGR,GUARULHOS,PASSO FUNDO,DOMÉSTICA
2025,3,SBGR,GUARULHOS,PELOTAS,DOMÉSTICA
2025,3,SBGR,GUARULHOS,PETROLINA,DOMÉSTICA
2025,3,SBGR,GUARULHOS,PORTO SEGURO,DOMÉSTICA
2025,3,SBGR,GUARULHOS,SÃO GONÇALO DO AMARANTE,DOMÉSTICA
2025,3,SBGR,GUARULHOS,SINOP,DOMÉSTICA
2025,3,SBGR,GUARULHOS,SÃO LUÍS,DOMÉSTICA
2025,3,SBGR,GUARULHOS,SANTARÉM,DOMÉSTICA
2025,3,SBGR,GUARULHOS,SÃO PAULO,DOMÉSTICA
2025,3,SBGR,GUARULHOS,SALVADOR,DOMÉSTICA
2025,3,SBGR,GUARULHOS,TERESINA,DOMÉSTICA
2025,3,SBGR,GUARULHOS,VITÓRIA DA CONQUISTA,DOMÉSTICA
2025,3,SBGR,GUARULHOS,VITÓRIA,DOMÉSTICA
2025,3,SBGR,GUARULHOS,ASUNCIÓN,INTERNACIONAL
2025,3,SBGR,GUARULHOS,"MONTEVIDEO, MONTEVIDEO",INTERNACIONAL
2025,3,SBGR,GUARULHOS,"LE LAMENTIN, FORT-DE-FRANCE",INTERNACIONAL
2025,3,SBGR,GUARULHOS,"ORANJESTAD, ARUBA",INTERNACIONAL
2025,3,SBIL,ILHÉUS,GUARULHOS,DOMÉSTICA
2025,3,SBJE,CRUZ,RIO DE JANEIRO,DOMÉSTICA
2025,3,SBJE,CRUZ,GUARULHOS,DOMÉSTICA
2025,3,SBJP,SANTA RITA,"EZEIZA, BUENOS AIRES PROVINCE",INTERNACIONAL
2025,3,SBJP,SANTA RITA,BRASÍLIA,DOMÉSTICA
2025,3,SBJP,SANTA RITA,RIO DE JANEIRO,DOMÉSTICA
2025,3,SBJP,SANTA RITA,GUARULHOS,DOMÉSTICA
2025,3,SBJP,SANTA RITA,SALVADOR,DOMÉSTICA
2025,3,SBJP,SANTA RITA,TERESINA,DOMÉSTICA
2025,3,SBJU,JUAZEIRO DO NORTE,GUARULHOS,DOMÉSTICA
2025,3,SBJV,JOINVILLE,CONFINS,DOMÉSTICA
2025,3,SBJV,JOINVILLE,SÃO PAULO,DOMÉSTICA
2025,3,SBKG,CAMPINA GRANDE,SÃO PAULO,DOMÉSTICA
2025,3,SBKG,CAMPINA GRANDE,SALVADOR,DOMÉSTICA
2025,3,SBLO,LONDRINA,SÃO PAULO,DOMÉSTICA
2025,3,SBMA,MARABÁ,BRASÍLIA,DOMÉSTICA
2025,3,SBMG,MARINGÁ,GUARULHOS,DOMÉSTICA
2025,3,SBMG,MARINGÁ,SÃO PAULO,DOMÉSTICA
2025,3,SBMK,MONTES CLAROS,SÃO PAULO,DOMÉSTICA
2025,3,SBMO,RIO LARGO,"EZEIZA, BUENOS AIRES PROVINCE",INTERNACIONAL
2025,3,SBMO,RIO LARGO,BRASÍLIA,DOMÉSTICA
2025,3,SBMO,RIO LARGO,RIO DE JANEIRO,DOMÉSTICA
2025,3,SBMO,RIO LARGO,GUARULHOS,DOMÉSTICA
2025,3,SBMO,RIO LARGO,SANTA RITA,DOMÉSTICA
2025,3,SBMO,RIO LARGO,SÃO LUÍS,DOMÉSTICA
2025,3,SBMO,RIO LARGO,SALVADOR,DOMÉSTICA
2025,3,SBMQ,MACAPÁ,BRASÍLIA,DOMÉSTICA
2025,3,SBNF,NAVEGANTES,RIO DE JANEIRO,DOMÉSTICA
2025,3,SBNF,NAVEGANTES,GUARULHOS,DOMÉSTICA
2025,3,SBNF,NAVEGANTES,SÃO PAULO,DOMÉSTICA
2025,3,SBNM,SANTO ÂNGELO,GUARULHOS,DOMÉSTICA
